FBgn_ID	Gene_name	CG_ID	tau	Age_classification	HK_bin	min	class
FBgn0030799	CG4872	CG4872	0.421	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0030800	Nprl2	CG9104	0.273	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030801	Rcp	CG4875	0.314	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030802	DENR	CG9099	0.232	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030803	CG4880	CG4880	0.491	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030804	CG13002	CG13002	0.931	Pan-drosophilid	non_HKs	0	TS
FBgn0030805	wus	CG9089	0.484	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030806	CG13001	CG13001	0.404	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030807	CG13000	CG13000	0.79	Pan-drosophilid	non_HKs	0	TS
FBgn0030808	RhoGAP15B	CG4937	0.369	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030809	Ubr1	CG9086	0.292	Eukaryota	HK	5.760745043	non_TS_HK
FBgn0030812	CG8949	CG8949	0.353	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030813	CG4949	CG4949	0.553	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030814	CG4955	CG4955	0.922	Pan-drosophilid	non_HKs	0	TS
FBgn0030815	CG8945	CG8945	0.83	Diptera	non_HKs	0	TS
FBgn0030816	CG16700	CG16700	0.51	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030817	CG4991	CG4991	0.761	Pan-drosophilid	non_HKs	0	TS
FBgn0030823	CG8918	CG8918	0.907	Pan-drosophilid	non_HKs	0	TS
FBgn0030824	CG5070	CG5070	0.904	Pan-drosophilid	non_HKs	0	TS
FBgn0030826	CG12995	CG12995	0.914	Pan-drosophilid	non_HKs	0	TS
FBgn0030828	CG5162	CG5162	0.818	Diptera	non_HKs	0	TS
FBgn0030829	CG12998	CG12998	0.895	Pan-drosophilid	non_HKs	0	TS
FBgn0030830	CG5172	CG5172	0.942	Pan-drosophilid	non_HKs	0	TS
FBgn0030832	CG10597	CG10597	0.963	Pan-drosophilid	non_HKs	0	TS
FBgn0030833	CG8915	CG8915	0.582	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030834	CG8675	CG8675	0.281	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030836	CG8664	CG8664	0.854	mel-group	non_HKs	0	TS
FBgn0030837	CG8661	CG8661	0.813	Pan-drosophilid	non_HKs	0	TS
FBgn0030838	CG5445	CG5445	0.416	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030839	CG5613	CG5613	0.631	Eukaryota	non_HKs	0	TS
FBgn0030840	p-cup	CG12993	0.929	Diptera	non_HKs	0	TS
FBgn0030841	CG8568	CG8568	0.912	Pan-drosophilid	non_HKs	0	TS
FBgn0030844	ppk23	CG8527	0.89	Diptera	non_HKs	0	TS
FBgn0030846	CG12992	CG12992	0.813	mel-subgroup	non_HKs	0	TS
FBgn0030847	CG12991	CG12991	0.522	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030850	stas	CG8408	0.341	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0030851	CG8326	CG8326	0.356	Diptera	non_HKs	0	non_TS_non_HK
FBgn0030853	ND-24	CG5703	0.375	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0030854	CG8289	CG8289	0.299	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030855	CG5800	CG5800	0.362	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030858	IntS2	CG8211	0.299	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030859	CG12990	CG12990	0.644	Bilateria	non_HKs	0	TS
FBgn0030863	CG8188	CG8188	0.366	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030864	CG8173	CG8173	0.416	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030868	CG12986	CG12986	0.957	Pan-drosophilid	non_HKs	0	TS
FBgn0030869	Socs16D	CG8146	0.28	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030870	CG6398	CG6398	0.549	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030871	CG8142	CG8142	0.491	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0030872	Ucp4A	CG6492	0.33	Diptera	non_HKs	0	non_TS_non_HK
FBgn0030873	CG15814	CG15814	0.269	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030874	Spt7	CG6506	0.475	Diptera	non_HKs	0	non_TS_non_HK
FBgn0030876	CG6762	CG6762	0.523	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030877	Arp8	CG7846	0.566	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030878	CG6769	CG6769	0.333	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030880	CG6788	CG6788	0.907	Bilateria	non_HKs	0	TS
FBgn0030881	CG12985	CG12985	0.768	Pan-drosophilid	non_HKs	0	TS
FBgn0030882	GSS	CG6835	0.478	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030883	CG7772	CG7772	0.479	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030884	CG6847	CG6847	0.687	Bilateria	non_HKs	0	TS
FBgn0030886	CG12672	CG12672	0.841	Pan-drosophilid	non_HKs	0	TS
FBgn0030887	CG6867	CG6867	0.684	Bilateria	non_HKs	0	TS
FBgn0030889	CG15373	CG15373	0.927	Diptera	non_HKs	0	TS
FBgn0030890	CG7536	CG7536	0.41	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0030891	Ada3	CG7098	0.308	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030892	CG7206	CG7206	0.401	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030893	RhoGAP16F	CG7122	0.571	Diptera	non_HKs	0	non_TS_non_HK
FBgn0030894	CG7192	CG7192	0.429	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030895	CG7135	CG7135	0.802	Pan-drosophilid	non_HKs	0	TS
FBgn0030897	Frq1	CG5744	0.744	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0030898	Andorra	CG12611	0.922	Pan-drosophilid	non_HKs	0	TS
FBgn0030899	Hesr	CG5927	0.861	Pan-drosophilid	non_HKs	0	TS
FBgn0030900	Him	CG15064	0.863	Pan-drosophilid	non_HKs	0	TS
FBgn0030904	upd2	CG5988	0.796	Pan-drosophilid	non_HKs	0	TS
FBgn0030905	CG15059	CG15059	0.931	mel-group	non_HKs	0	TS
FBgn0030912	CG6023	CG6023	0.697	Pan-drosophilid	non_HKs	0	TS
FBgn0030913	CG6123	CG6123	0.819	Pan-drosophilid	non_HKs	0	TS
FBgn0030914	CG6106	CG6106	0.877	Cellular_Organisms	non_HKs	0	TS
FBgn0030915	CG6179	CG6179	0.533	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030918	CG15056	CG15056	0.892	mel-group	non_HKs	0	TS
FBgn0030921	CG6290	CG6290	0.845	Pan-drosophilid	non_HKs	0	TS
FBgn0030925	Hayan	CG6361	0.692	Diptera	non_HKs	0	TS
FBgn0030926	psh	CG6367	0.711	mel-group	non_HKs	0	TS
FBgn0030927	CG15046	CG15046	0.745	Pan-drosophilid	non_HKs	0	TS
FBgn0030928	CG15044	CG15044	0.809	Pan-drosophilid	non_HKs	0	TS
FBgn0030929	CG15043	CG15043	0.749	Diptera	non_HKs	0	TS
FBgn0030930	GalNAc-T2	CG6394	0.307	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030931	Rad51D	CG6318	0.791	Eukaryota	non_HKs	0	TS
FBgn0030932	Ggt-1	CG6461	0.726	Diptera	non_HKs	0	TS
FBgn0030933	CG6470	CG6470	0.907	Pan-drosophilid	non_HKs	0	TS
FBgn0030936	CG6481	CG6481	0.854	mel-group	non_HKs	0	TS
FBgn0030937	CG15042	CG15042	0.921	mel-subgroup	non_HKs	0	TS
FBgn0030938	CG15047	CG15047	0.813	Pan-drosophilid	non_HKs	0	TS
FBgn0030940	CG15040	CG15040	0.927	Pan-drosophilid	non_HKs	0	TS
FBgn0030941	wgn	CG6531	0.451	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030943	CG6540	CG6540	0.428	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030944	CG6617	CG6617	0.262	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0030945	Ing3	CG6632	0.69	Bilateria	non_HKs	0	TS
FBgn0030946	CG6659	CG6659	0.414	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030947	CG6696	CG6696	0.499	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030949	Cyp308a1	CG6585	0.909	mel-group	non_HKs	0	TS
FBgn0030951	CG6873	CG6873	0.922	mel-subgroup	non_HKs	0	TS
FBgn0030952	CG12609	CG12609	0.916	Pan-drosophilid	non_HKs	0	TS
FBgn0030954	CCKLR-17D3	CG32540	0.765	Bilateria	non_HKs	0	TS
FBgn0030955	CG6891	CG6891	0.313	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030956	CG18259	CG18259	0.329	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030958	CR6900	CR6900	0.366	mel-complex	non_HKs	0	non_TS_non_HK
FBgn0030959	CG6961	CG6961	0.391	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030960	Atg101	CG7053	0.337	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030961	CG7058	CG7058	0.735	Diptera	non_HKs	0	TS
FBgn0030963	CG7101	CG7101	0.544	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030964	Pvf1	CG7103	0.551	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030966	CG7280	CG7280	0.507	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0030968	CG7322	CG7322	0.598	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0030969	Usp39	CG7288	0.399	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030970	CG7326	CG7326	0.414	Diptera	non_HKs	0	non_TS_non_HK
FBgn0030973	CG7332	CG7332	0.307	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0030974	CG7358	CG7358	0.463	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030975	SdhBL	CG7349	0.887	Pan-drosophilid	non_HKs	0	TS
FBgn0030976	CG7378	CG7378	0.747	Bilateria	non_HKs	0	TS
FBgn0030979	CG14190	CG14190	0.896	mel-subgroup	non_HKs	0	TS
FBgn0030980	CG7406	CG7406	0.932	Pan-drosophilid	non_HKs	0	TS
FBgn0030981	CG14191	CG14191	0.85	Pan-drosophilid	non_HKs	0	TS
FBgn0030982	CG7423	CG7423	0.932	Pan-drosophilid	non_HKs	0	TS
FBgn0030983	CG15882	CG15882	0.934	mel-subgroup	non_HKs	0	TS
FBgn0030984	tgy	CG7440	0.843	Bilateria	non_HKs	0	TS
FBgn0030985	Obp18a	CG15883	0.707	Pan-drosophilid	non_HKs	0	TS
FBgn0030989	Inx5	CG7537	0.929	Bilateria	non_HKs	0	TS
FBgn0030990	CG7556	CG7556	0.452	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030991	CG7453	CG7453	0.341	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0030992	CG33253	CG33253	0.796	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0030993	Mec2	CG7635	0.537	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0030994	HP1D3csd	CG14193	0.678	mel-subgroup	non_HKs	0	TS
FBgn0030995	CG7914	CG7914	0.522	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030996	CG14194	CG14194	0.401	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0030997	CG7990	CG7990	0.658	Diptera	non_HKs	0	TS
FBgn0030998	CG14195	CG14195	0.843	Diptera	non_HKs	0	TS
FBgn0030999	Mur18B	CG7874	0.764	Pan-drosophilid	non_HKs	0	TS
FBgn0031000	Muc18B	CG7876	0.846	Bilateria	non_HKs	0	TS
FBgn0031001	CG7884	CG7884	0.871	Pan-drosophilid	non_HKs	0	TS
FBgn0031002	CG14196	CG14196	0.691	Diptera	non_HKs	0	TS
FBgn0031003	CG7889	CG7889	0.486	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031004	CG7992	CG7992	0.768	Pan-drosophilid	non_HKs	0	TS
FBgn0031005	Hs3st-B	CG7890	0.855	Cellular_Organisms	non_HKs	0	TS
FBgn0031006	rictor	CG8002	0.309	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031008	CG8010	CG8010	0.458	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031010	CG8028	CG8028	0.87	Diptera	non_HKs	0	TS
FBgn0031011	CG8034	CG8034	0.361	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031012	CG8051	CG8051	0.585	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031016	kek5	CG12199	0.375	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031018	CG12200	CG12200	0.757	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0031020	NAA15-16	CG12202	0.424	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031021	ND-18	CG12203	0.39	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031022	CG12204	CG12204	0.394	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031023	CG14200	CG14200	0.302	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031026	CG12231	CG12231	0.922	mel-subgroup	non_HKs	0	TS
FBgn0031030	Tao	CG14217	0.338	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031031	CG14218	CG14218	0.956	Pan-drosophilid	non_HKs	0	TS
FBgn0031032	CG14204	CG14204	0.877	Eukaryota	non_HKs	0	TS
FBgn0031033	CG14219	CG14219	0.898	Diptera	non_HKs	0	TS
FBgn0031034	CG14205	CG14205	0.857	Diptera	non_HKs	0	TS
FBgn0031036	CG14220	CG14220	0.371	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031037	CG14207	CG14207	0.338	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031038	Tyler	CG14208	0.646	Pan-drosophilid	non_HKs	0	TS
FBgn0031039	Shawn	CG14209	0.465	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031040	CG14210	CG14210	0.391	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031041	CG12788	CG12788	0.966	Eukaryota	non_HKs	0	TS
FBgn0031042	CG14221	CG14221	0.695	Eukaryota	non_HKs	0	TS
FBgn0031043	NAA20	CG14222	0.267	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031044	MKP-4	CG14211	0.422	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031045	CG14212	CG14212	0.712	Pan-drosophilid	non_HKs	0	TS
FBgn0031047	Rcd-1	CG14213	0.41	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031048	CG12237	CG12237	0.36	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031049	Sec61gamma	CG14214	0.292	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031050	Arp10	CG12235	0.393	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031051	Ranbp21	CG12234	0.482	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031052	CG14215	CG14215	0.496	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031053	CG14223	CG14223	0.7	Pan-drosophilid	non_HKs	0	TS
FBgn0031054	Ssu72	CG14216	0.251	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031055	et	CG14225	0.634	Pan-drosophilid	non_HKs	0	TS
FBgn0031057	Ubqn	CG14224	0.228	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031058	CG14227	CG14227	0.497	mel-subgroup	non_HKs	0	non_TS_non_HK
FBgn0031059	CG14229	CG14229	0.544	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031060	CG14231	CG14231	0.397	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031061	CG14232	CG14232	0.598	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031062	CG14230	CG14230	0.424	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031064	CG12531	CG12531	0.765	Cellular_Organisms	non_HKs	0	TS
FBgn0031065	CG14234	CG14234	0.778	Bilateria	non_HKs	0	TS
FBgn0031066	COX6B	CG14235	0.301	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031068	Alr	CG12534	0.63	Eukaryota	non_HKs	0	TS
FBgn0031069	Pmp70	CG12703	0.449	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031070	CG12702	CG12702	0.623	Diptera	non_HKs	0	TS
FBgn0031074	SkpE	CG11942	0.915	mel-complex	non_HKs	0	TS
FBgn0031077	CG15618	CG15618	0.583	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031078	Nup205	CG11943	0.482	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031080	CG12655	CG12655	0.74	Pan-drosophilid	non_HKs	0	TS
FBgn0031081	Nep3	CG9565	0.664	Cellular_Organisms	non_HKs	0	TS
FBgn0031082	CG17003	CG17003	0.904	mel-group	non_HKs	0	TS
FBgn0031085	CG9570	CG9570	0.891	Pan-drosophilid	non_HKs	0	TS
FBgn0031086	fd19B	CG9571	0.905	Pan-drosophilid	non_HKs	0	TS
FBgn0031088	CG15322	CG15322	0.943	Pan-drosophilid	non_HKs	0	TS
FBgn0031089	CG9572	CG9572	0.79	Diptera	non_HKs	0	TS
FBgn0031090	Rab35	CG9575	0.272	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031091	Phf7	CG9576	0.607	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031092	CG9577	CG9577	0.572	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031093	CG9581	CG9581	0.6	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031094	CG9578	CG9578	0.447	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031097	obst-A	CG17052	0.7	Diptera	non_HKs	0	TS
FBgn0031098	CG17068	CG17068	0.331	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031099	CG17065	CG17065	0.632	Cellular_Organisms	non_HKs	0	TS
FBgn0031100	CG1504	CG1504	0.923	Bilateria	non_HKs	0	TS
FBgn0031101	CG1631	CG1631	0.898	Pan-drosophilid	non_HKs	0	TS
FBgn0031103	CG12679	CG12679	0.914	Pan-drosophilid	non_HKs	0	TS
FBgn0031104	jb	CG15460	0.916	mel-subgroup	non_HKs	0	TS
FBgn0031106	Syx16	CG1467	0.531	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031107	HERC2	CG11734	0.492	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031108	CG15459	CG15459	0.94	Pan-drosophilid	non_HKs	0	TS
FBgn0031109	Obp19a	CG11748	0.922	Diptera	non_HKs	0	TS
FBgn0031110	Obp19b	CG1670	0.898	Pan-drosophilid	non_HKs	0	TS
FBgn0031111	Obp19c	CG15457	0.878	Pan-drosophilid	non_HKs	0	TS
FBgn0031114	cactin	CG1676	0.407	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031115	CG11710	CG11710	0.349	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031116	CG1695	CG1695	0.752	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0031117	GstT3	CG1702	0.416	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031118	RhoGAP19D	CG1412	0.263	Bilateria	HK	3.259889932	non_TS_HK
FBgn0031119	CG1812	CG1812	0.396	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031126	Cyp6v1	CG1829	0.354	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031127	CG1835	CG1835	0.821	Pan-drosophilid	non_HKs	0	TS
FBgn0031128	hydra	CG1338	0.85	mel-subgroup	non_HKs	0	TS
FBgn0031129	CG1324	CG1324	0.892	mel-group	non_HKs	0	TS
FBgn0031130	CG15452	CG15452	0.902	Pan-drosophilid	non_HKs	0	TS
FBgn0031132	CG15450	CG15450	0.896	Pan-drosophilid	non_HKs	0	TS
FBgn0031134	CG1314	CG1314	0.848	Pan-drosophilid	non_HKs	0	TS
FBgn0031139	CG11227	CG11227	0.911	Pan-drosophilid	non_HKs	0	TS
FBgn0031141	CG1304	CG1304	0.843	Diptera	non_HKs	0	TS
FBgn0031142	r-cup	CG10998	0.844	Diptera	non_HKs	0	TS
FBgn0031143	CG1532	CG1532	0.415	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031144	CG1529	CG1529	0.39	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031145	Ntf-2	CG1740	0.235	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031146	CG15449	CG15449	0.331	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031148	Cbs	CG1753	0.464	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031149	CG1518	CG1518	0.298	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031150	bves	CG32513	0.348	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031155	CG15446	CG15446	0.901	Pan-drosophilid	non_HKs	0	TS
FBgn0031157	CG1503	CG1503	0.807	mel-group	non_HKs	0	TS
FBgn0031159	CG11566	CG11566	1.006	Pan-drosophilid	non_HKs	0	TS
FBgn0031161	CG15445	CG15445	0.409	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031163	CG14579	CG14579	0.893	mel-group	non_HKs	0	TS
FBgn0031164	CG1724	CG1724	0.929	Bilateria	non_HKs	0	TS
FBgn0031168	CG1722	CG1722	0.819	mel-group	non_HKs	0	TS
FBgn0031169	CG1494	CG1494	0.794	Pan-drosophilid	non_HKs	0	TS
FBgn0031170	CG1718	CG1718	0.546	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031171	CG1801	CG1801	0.658	Pan-drosophilid	non_HKs	0	TS
FBgn0031174	CG1486	CG1486	0.475	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031176	CG1678	CG1678	0.845	Pan-drosophilid	non_HKs	0	TS
FBgn0031178	CG10918	CG10918	0.881	Pan-drosophilid	non_HKs	0	TS
FBgn0031181	Ir20a	CG14584	0.938	mel-subgroup	non_HKs	0	TS
FBgn0031182	Cyp6t1	CG1644	0.729	Eukaryota	non_HKs	0	TS
FBgn0031183	CG14621	CG14621	0.485	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031184	CG14615	CG14615	0.556	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031187	Usp2	CG14619	0.425	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031188	CG14613	CG14613	0.52	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031189	CG14618	CG14618	0.347	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031190	CG12576	CG12576	0.299	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031191	Cp110	CG14617	0.69	Pan-drosophilid	non_HKs	0	TS
FBgn0031194	CG17598	CG17598	0.237	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031195	CG17600	CG17600	0.543	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031196	CG17599	CG17599	0.889	Eukaryota	non_HKs	0	TS
FBgn0031197	CG17601	CG17601	0.941	Pan-drosophilid	non_HKs	0	TS
FBgn0031201	CG12446	CG12446	0.927	Pan-drosophilid	non_HKs	0	TS
FBgn0031208	CG11023	CG11023	0.656	mel-complex	non_HKs	0	TS
FBgn0031209	Ir21a	CG2657	0.668	Diptera	non_HKs	0	TS
FBgn0031213	galectin	CG11372	0.38	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031214	CG11374	CG11374	0.538	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031216	Zir	CG11376	0.256	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031217	CG11377	CG11377	0.266	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031219	CG13694	CG13694	0.601	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031220	CG4822	CG4822	0.448	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0031224	CG11454	CG11454	0.266	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031227	CG3709	CG3709	0.507	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0031228	ND-15	CG11455	0.282	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031229	CG3436	CG3436	0.246	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031231	mRpL10	CG11488	0.326	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0031232	CG11617	CG11617	0.638	Bilateria	non_HKs	0	TS
FBgn0031233	Tbc1d15-17	CG11490	0.283	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031235	CG13693	CG13693	0.56	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031238	CG3645	CG3645	0.423	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031239	CG17075	CG17075	0.662	Eukaryota	non_HKs	0	TS
FBgn0031240	CG3345	CG3345	0.799	Pan-drosophilid	non_HKs	0	TS
FBgn0031244	CG11601	CG11601	0.353	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031245	CG3625	CG3625	0.385	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0031247	CG11562	CG11562	0.595	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0031248	CG11912	CG11912	0.781	Diptera	non_HKs	0	TS
FBgn0031249	CG11911	CG11911	0.763	Diptera	non_HKs	0	TS
FBgn0031250	Ent1	CG11907	0.391	Diptera	non_HKs	0	non_TS_non_HK
FBgn0031251	CG4213	CG4213	0.701	Diptera	non_HKs	0	TS
